"Position","Mood:Tense","Subject","Infinitive","Front","Back"
"99","Indicativo:Presente","noi","STUDIARE","(adesso) noi STUDIARE","(noi) studiamo"
"99","Indicativo:Presente","voi","STUDIARE","(adesso) voi STUDIARE","(voi) studiate"
"99","Indicativo:Presente","loro","STUDIARE","(adesso) loro STUDIARE","(loro) studiano"
"99","Indicativo:Imperfetto","io","STUDIARE","(ieri) io STUDIARE","(io) studiavo"
"99","Indicativo:Passato:remoto","io","STUDIARE","(molto tempo fa) io STUDIARE","(io) studiai"
"99","Indicativo:Passato:remoto","lui","STUDIARE","(molto tempo fa) lui STUDIARE","(lui) studiò"
"99","Indicativo:Futuro:semplice","tu","STUDIARE","(domani) tu STUDIARE","(tu) studierai"
"99","Indicativo:Passato:prossimo","loro","STUDIARE","(perfetto) loro STUDIARE","(loro) hanno studiato"
"99","Indicativo:Trapassato:prossimo","io","STUDIARE","(perchè ieri) io STUDIARE","(io) avevo studiato"
"99","Congiuntivo:Presente","che io","STUDIARE","che io STUDIARE","(che io) studi"
"99","Congiuntivo:Presente","che voi","STUDIARE","che voi STUDIARE","(che voi) studiate"
"99","Congiuntivo:Passato","che io","STUDIARE","(perfetto) che io STUDIARE","(che io) abbia studiato"
"99","Congiuntivo:Passato","che lei","STUDIARE","(perfetto) che lei STUDIARE","(che lei) abbia studiato"
"99","Condizionale:Presente","io","STUDIARE","se (presente) io STUDIARE","se (io) studierei"
"99","Condizionale:Presente","voi","STUDIARE","se (presente) voi STUDIARE","se (voi) studiereste"
"99","Condizionale:Passato","tu","STUDIARE","se (passato) tu STUDIARE","se (tu) avresti studiato"
"99","Gerundio:Presente","... ","STUDIARE","(...ndo) ...  STUDIARE","(... ) studiando"
"99","Gerundio:Passato","avendo","STUDIARE","(passato ...ndo) STUDIARE","(avendo) studiato"
"99","Participio:Presente","... ","STUDIARE","(aggetivo) ...  STUDIARE","(... ) studiante"
"99","Imperativo:Presente","... ","STUDIARE","(per favore) ...  STUDIARE","(... ) studia"
"100","Indicativo:Presente","io","SVEGLIARSI","(adesso) io SVEGLIARSI","(io) mi sveglio"
"100","Indicativo:Presente","tu","SVEGLIARSI","(adesso) tu SVEGLIARSI","(tu) ti svegli"
"100","Indicativo:Presente","lei","SVEGLIARSI","(adesso) lei SVEGLIARSI","(lei) si sveglia"
"100","Indicativo:Presente","noi","SVEGLIARSI","(adesso) noi SVEGLIARSI","(noi) ci svegliamo"
"100","Indicativo:Presente","voi","SVEGLIARSI","(adesso) voi SVEGLIARSI","(voi) vi svegliate"
"100","Indicativo:Presente","loro","SVEGLIARSI","(adesso) loro SVEGLIARSI","(loro) si svegliano"
"100","Indicativo:Imperfetto","loro","SVEGLIARSI","(ieri) loro SVEGLIARSI","(loro) si svegliavano"
"100","Indicativo:Passato:remoto","io","SVEGLIARSI","(molto tempo fa) io SVEGLIARSI","(io) mi svegliai"
"100","Indicativo:Passato:remoto","noi","SVEGLIARSI","(molto tempo fa) noi SVEGLIARSI","(noi) ci svegliammo"
"100","Indicativo:Futuro:semplice","tu","SVEGLIARSI","(domani) tu SVEGLIARSI","(tu) ti sveglierai"
"100","Indicativo:Passato:prossimo","loro","SVEGLIARSI","(perfetto) loro SVEGLIARSI","(loro) si sono svegliate"
"100","Indicativo:Trapassato:prossimo","voi","SVEGLIARSI","(perchè ieri) voi SVEGLIARSI","(voi) vi eravate svegliati"
"100","Congiuntivo:Presente","che io","SVEGLIARSI","che io SVEGLIARSI","(che io) mi svegli"
"100","Congiuntivo:Presente","che loro","SVEGLIARSI","che loro SVEGLIARSI","(che loro) si sveglino"
"100","Congiuntivo:Passato","che io","SVEGLIARSI","(perfetto) che io SVEGLIARSI","(che io) mi sia svegliato"
"100","Congiuntivo:Passato","che lei","SVEGLIARSI","(perfetto) che lei SVEGLIARSI","(che lei) si sia svegliata"
"100","Condizionale:Presente","io","SVEGLIARSI","se (presente) io SVEGLIARSI","se (io) mi sveglierei"
"100","Condizionale:Presente","lui","SVEGLIARSI","se (presente) lui SVEGLIARSI","se (lui) si sveglierebbe"
"100","Condizionale:Passato","lei","SVEGLIARSI","se (passato) lei SVEGLIARSI","se (lei) si sarebbe svegliata"
"100","Gerundio:Presente","... ","SVEGLIARSI","(...ndo) ...  SVEGLIARSI","(... ) svegliandosi"
"100","Gerundio:Passato","essendosi","SVEGLIARSI","(passato ...ndo) SVEGLIARSI","(essendosi) svegliato"
"100","Participio:Presente","... ","SVEGLIARSI","(aggetivo) ...  SVEGLIARSI","(... ) svegliantesi"
"100","Imperativo:Presente","... ","SVEGLIARSI","(per favore) ...  SVEGLIARSI","(... ) svegliati"
"101","Indicativo:Presente","io","TACERE","(adesso) io TACERE","(io) taccio"
"101","Indicativo:Presente","tu","TACERE","(adesso) tu TACERE","(tu) taci"
"101","Indicativo:Presente","lei","TACERE","(adesso) lei TACERE","(lei) tace"
"101","Indicativo:Presente","noi","TACERE","(adesso) noi TACERE","(noi) tacciamo"
"101","Indicativo:Presente","voi","TACERE","(adesso) voi TACERE","(voi) tacete"
"101","Indicativo:Presente","loro","TACERE","(adesso) loro TACERE","(loro) tacciono"
"101","Indicativo:Imperfetto","lei","TACERE","(ieri) lei TACERE","(lei) taceva"
"101","Indicativo:Passato:remoto","io","TACERE","(molto tempo fa) io TACERE","(io) tacqui"
"101","Indicativo:Passato:remoto","lei","TACERE","(molto tempo fa) lei TACERE","(lei) tacque"
"101","Indicativo:Futuro:semplice","tu","TACERE","(domani) tu TACERE","(tu) tacerai"
"101","Indicativo:Passato:prossimo","loro","TACERE","(perfetto) loro TACERE","(loro) hanno taciuto"
"101","Indicativo:Trapassato:prossimo","io","TACERE","(perchè ieri) io TACERE","(io) avevo taciuto"
"101","Congiuntivo:Presente","che io","TACERE","che io TACERE","(che io) taccia"
"101","Congiuntivo:Presente","che lei","TACERE","che lei TACERE","(che lei) taccia"
"101","Congiuntivo:Passato","che io","TACERE","(perfetto) che io TACERE","(che io) abbia taciuto"
"101","Congiuntivo:Passato","lui","TACERE","(perfetto) lui TACERE","(lui) abbia taciuto"
"101","Condizionale:Presente","io","TACERE","se (presente) io TACERE","se (io) tacerei"
"101","Condizionale:Presente","loro","TACERE","se (presente) loro TACERE","se (loro) tacerebbero"
"101","Condizionale:Passato","loro","TACERE","se (passato) loro TACERE","se (loro) avrebbero taciuto"
"101","Gerundio:Presente","... ","TACERE","(...ndo) ...  TACERE","(... ) tacendo"
"101","Gerundio:Passato","avendo","TACERE","(passato ...ndo) TACERE","(avendo) taciuto"
"101","Participio:Presente","... ","TACERE","(aggetivo) ...  TACERE","(... ) tacente"
"101","Imperativo:Presente","... ","TACERE","(per favore) ...  TACERE","(... ) taci"
"102","Indicativo:Presente","io","TEMERE","(adesso) io TEMERE","(io) temo"
"102","Indicativo:Presente","tu","TEMERE","(adesso) tu TEMERE","(tu) temi"
"102","Indicativo:Presente","lui","TEMERE","(adesso) lui TEMERE","(lui) teme"
"102","Indicativo:Presente","noi","TEMERE","(adesso) noi TEMERE","(noi) temiamo"
"102","Indicativo:Presente","voi","TEMERE","(adesso) voi TEMERE","(voi) temete"
"102","Indicativo:Presente","loro","TEMERE","(adesso) loro TEMERE","(loro) temono"
"102","Indicativo:Imperfetto","tu","TEMERE","(ieri) tu TEMERE","(tu) temevi"
"102","Indicativo:Passato:remoto","io","TEMERE","(molto tempo fa) io TEMERE","(io) temetti/ei"
"102","Indicativo:Passato:remoto","tu","TEMERE","(molto tempo fa) tu TEMERE","(tu) temesti"
"102","Indicativo:Futuro:semplice","lui","TEMERE","(domani) lui TEMERE","(lui) temerà"
"102","Indicativo:Passato:prossimo","loro","TEMERE","(perfetto) loro TEMERE","(loro) hanno temuto"
"102","Indicativo:Trapassato:prossimo","noi","TEMERE","(perchè ieri) noi TEMERE","(noi) avevamo temuto"
"102","Congiuntivo:Presente","che io","TEMERE","che io TEMERE","(che io) tema"
"102","Congiuntivo:Presente","che voi","TEMERE","che voi TEMERE","(che voi) temiate"
"102","Congiuntivo:Passato","che io","TEMERE","(perfetto) che io TEMERE","(che io) abbia temuto"
"102","Congiuntivo:Passato","lui","TEMERE","(perfetto) lui TEMERE","(lui) abbia temuto"
"102","Condizionale:Presente","io","TEMERE","se (presente) io TEMERE","se (io) temerei"
"102","Condizionale:Presente","lei","TEMERE","se (presente) lei TEMERE","se (lei) temerebbe"
"102","Condizionale:Passato","noi","TEMERE","se (passato) noi TEMERE","se (noi) avremmo temuto"
"102","Gerundio:Presente","... ","TEMERE","(...ndo) ...  TEMERE","(... ) temendo"
"102","Gerundio:Passato","avendo","TEMERE","(passato ...ndo) TEMERE","(avendo) temuto"
"102","Participio:Presente","... ","TEMERE","(aggetivo) ...  TEMERE","(... ) temente"
"102","Imperativo:Presente","... ","TEMERE","(per favore) ...  TEMERE","(... ) temi"
"103","Indicativo:Presente","io","TENERE","(adesso) io TENERE","(io) tengo"
"103","Indicativo:Presente","tu","TENERE","(adesso) tu TENERE","(tu) tieni"
"103","Indicativo:Presente","lui","TENERE","(adesso) lui TENERE","(lui) tiene"
"103","Indicativo:Presente","noi","TENERE","(adesso) noi TENERE","(noi) teniamo"
"103","Indicativo:Presente","voi","TENERE","(adesso) voi TENERE","(voi) tenete"
"103","Indicativo:Presente","loro","TENERE","(adesso) loro TENERE","(loro) tengono"
"103","Indicativo:Imperfetto","noi","TENERE","(ieri) noi TENERE","(noi) tenevamo"
"103","Indicativo:Passato:remoto","io","TENERE","(molto tempo fa) io TENERE","(io) tenni"
"103","Indicativo:Passato:remoto","loro","TENERE","(molto tempo fa) loro TENERE","(loro) tennero"
"103","Indicativo:Futuro:semplice","lui","TENERE","(domani) lui TENERE","(lui) terrà"
"103","Indicativo:Passato:prossimo","voi","TENERE","(perfetto) voi TENERE","(voi) avete tenuto"
"103","Indicativo:Trapassato:prossimo","voi","TENERE","(perchè ieri) voi TENERE","(voi) avevate tenuto"
"103","Congiuntivo:Presente","che io","TENERE","che io TENERE","(che io) tenga"
"103","Congiuntivo:Presente","che loro","TENERE","che loro TENERE","(che loro) tengano"
"103","Congiuntivo:Passato","che io","TENERE","(perfetto) che io TENERE","(che io) abbia tenuto"
"103","Congiuntivo:Passato","che loro","TENERE","(perfetto) che loro TENERE","(che loro) abbiano tenuto"
"103","Condizionale:Presente","io","TENERE","se (presente) io TENERE","se (io) terrei"
"103","Condizionale:Presente","voi","TENERE","se (presente) voi TENERE","se (voi) terreste"
"103","Condizionale:Passato","tu","TENERE","se (passato) tu TENERE","se (tu) avresti tenuto"
"103","Gerundio:Presente","... ","TENERE","(...ndo) ...  TENERE","(... ) tenendo"
"103","Gerundio:Passato","avendo","TENERE","(passato ...ndo) TENERE","(avendo) tenuto"
"103","Participio:Presente","... ","TENERE","(aggetivo) ...  TENERE","(... ) tenente"
"103","Imperativo:Presente","... ","TENERE","(per favore) ...  TENERE","(... ) tieni"
"104","Indicativo:Presente","io","TORNARE","(adesso) io TORNARE","(io) torno"
"104","Indicativo:Presente","tu","TORNARE","(adesso) tu TORNARE","(tu) torni"
"104","Indicativo:Presente","lui","TORNARE","(adesso) lui TORNARE","(lui) torna"
"104","Indicativo:Presente","noi","TORNARE","(adesso) noi TORNARE","(noi) torniamo"
"104","Indicativo:Presente","voi","TORNARE","(adesso) voi TORNARE","(voi) tornate"
"104","Indicativo:Presente","loro","TORNARE","(adesso) loro TORNARE","(loro) tornano"
"104","Indicativo:Imperfetto","tu","TORNARE","(ieri) tu TORNARE","(tu) tornavi"
"104","Indicativo:Passato:remoto","io","TORNARE","(molto tempo fa) io TORNARE","(io) tornai"
"104","Indicativo:Passato:remoto","loro","TORNARE","(molto tempo fa) loro TORNARE","(loro) tornarono"
"104","Indicativo:Futuro:semplice","loro","TORNARE","(domani) loro TORNARE","(loro) torneranno"
"104","Indicativo:Passato:prossimo","tu","TORNARE","(perfetto) tu TORNARE","(tu) sei tornato"
"104","Indicativo:Trapassato:prossimo","lei","TORNARE","(perchè ieri) lei TORNARE","(lei) era tornata"
"104","Congiuntivo:Presente","che io","TORNARE","che io TORNARE","(che io) torni"
"104","Congiuntivo:Presente","che voi","TORNARE","che voi TORNARE","(che voi) torniate"
"104","Congiuntivo:Passato","che io","TORNARE","(perfetto) che io TORNARE","(che io) sia tornato"
"104","Congiuntivo:Passato","che tu","TORNARE","(perfetto) che tu TORNARE","(che tu) sia tornato"
"104","Condizionale:Presente","io","TORNARE","se (presente) io TORNARE","se (io) tornerei"
"104","Condizionale:Presente","voi","TORNARE","se (presente) voi TORNARE","se (voi) tornereste"
"104","Condizionale:Passato","tu","TORNARE","se (passato) tu TORNARE","se (tu) saresti tornato"
"104","Gerundio:Presente","... ","TORNARE","(...ndo) ...  TORNARE","(... ) tornando"
"104","Gerundio:Passato","essendo","TORNARE","(passato ...ndo) TORNARE","(essendo) tornato"
"104","Participio:Presente","... ","TORNARE","(aggetivo) ...  TORNARE","(... ) tornante"
"104","Imperativo:Presente","... ","TORNARE","(per favore) ...  TORNARE","(... ) torna"
"105","Indicativo:Presente","io","TROVARE","(adesso) io TROVARE","(io) trovo"
"105","Indicativo:Presente","tu","TROVARE","(adesso) tu TROVARE","(tu) trovi"
"105","Indicativo:Presente","lei","TROVARE","(adesso) lei TROVARE","(lei) trova"
"105","Indicativo:Presente","noi","TROVARE","(adesso) noi TROVARE","(noi) troviamo"
"105","Indicativo:Presente","voi","TROVARE","(adesso) voi TROVARE","(voi) trovate"
"105","Indicativo:Presente","loro","TROVARE","(adesso) loro TROVARE","(loro) trovano"
"105","Indicativo:Imperfetto","io","TROVARE","(ieri) io TROVARE","(io) trovavo"
"105","Indicativo:Passato:remoto","io","TROVARE","(molto tempo fa) io TROVARE","(io) trovai"
"105","Indicativo:Passato:remoto","tu","TROVARE","(molto tempo fa) tu TROVARE","(tu) trovasti"
"105","Indicativo:Futuro:semplice","lei","TROVARE","(domani) lei TROVARE","(lei) troverà"
"105","Indicativo:Passato:prossimo","voi","TROVARE","(perfetto) voi TROVARE","(voi) avete trovato"
"105","Indicativo:Trapassato:prossimo","noi","TROVARE","(perchè ieri) noi TROVARE","(noi) avevamo trovato"
"105","Congiuntivo:Presente","che io","TROVARE","che io TROVARE","(che io) trovi"
"105","Congiuntivo:Presente","che voi","TROVARE","che voi TROVARE","(che voi) troviate"
"105","Congiuntivo:Passato","che io","TROVARE","(perfetto) che io TROVARE","(che io) abbia trovato"
"105","Congiuntivo:Passato","che lei","TROVARE","(perfetto) che lei TROVARE","(che lei) abbia trovato"
"105","Condizionale:Presente","io","TROVARE","se (presente) io TROVARE","se (io) troverei"
"105","Condizionale:Presente","noi","TROVARE","se (presente) noi TROVARE","se (noi) troveremmo"
"105","Condizionale:Passato","noi","TROVARE","se (passato) noi TROVARE","se (noi) avremmo trovato"
"105","Gerundio:Presente","... ","TROVARE","(...ndo) ...  TROVARE","(... ) trovando"
"105","Gerundio:Passato","avendo","TROVARE","(passato ...ndo) TROVARE","(avendo) trovato"
"105","Participio:Presente","... ","TROVARE","(aggetivo) ...  TROVARE","(... ) trovante"
"105","Imperativo:Presente","... ","TROVARE","(per favore) ...  TROVARE","(... ) trova"
"106","Indicativo:Presente","io","USCIRE","(adesso) io USCIRE","(io) esco"
"106","Indicativo:Presente","tu","USCIRE","(adesso) tu USCIRE","(tu) esci"
"106","Indicativo:Presente","lei","USCIRE","(adesso) lei USCIRE","(lei) esce"
"106","Indicativo:Presente","noi","USCIRE","(adesso) noi USCIRE","(noi) usciamo"
"106","Indicativo:Presente","voi","USCIRE","(adesso) voi USCIRE","(voi) uscite"
"106","Indicativo:Presente","loro","USCIRE","(adesso) loro USCIRE","(loro) escono"
"106","Indicativo:Imperfetto","loro","USCIRE","(ieri) loro USCIRE","(loro) uscivano"
"106","Indicativo:Passato:remoto","io","USCIRE","(molto tempo fa) io USCIRE","(io) uscii"
"106","Indicativo:Passato:remoto","tu","USCIRE","(molto tempo fa) tu USCIRE","(tu) uscisti"
"106","Indicativo:Futuro:semplice","tu","USCIRE","(domani) tu USCIRE","(tu) uscirai"
"106","Indicativo:Passato:prossimo","loro","USCIRE","(perfetto) loro USCIRE","(loro) sono uscite"
"106","Indicativo:Trapassato:prossimo","loro","USCIRE","(perchè ieri) loro USCIRE","(loro) erano usciti"
"106","Congiuntivo:Presente","che io","USCIRE","che io USCIRE","(che io) esca"
"106","Congiuntivo:Presente","che tu","USCIRE","che tu USCIRE","(che tu) esca"
"106","Congiuntivo:Passato","che io","USCIRE","(perfetto) che io USCIRE","(che io) sia uscito"
"106","Congiuntivo:Passato","che lei","USCIRE","(perfetto) che lei USCIRE","(che lei) sia uscita"
"106","Condizionale:Presente","io","USCIRE","se (presente) io USCIRE","se (io) uscirei"
"106","Condizionale:Presente","noi","USCIRE","se (presente) noi USCIRE","se (noi) usciremmo"
"106","Condizionale:Passato","noi","USCIRE","se (passato) noi USCIRE","se (noi) saremmo usciti"
"106","Gerundio:Presente","... ","USCIRE","(...ndo) ...  USCIRE","(... ) uscendo"
"106","Gerundio:Passato","essendo","USCIRE","(passato ...ndo) USCIRE","(essendo) usciti"
"106","Participio:Presente","... ","USCIRE","(aggetivo) ...  USCIRE","(... ) uscente"
"106","Imperativo:Presente","... ","USCIRE","(per favore) ...  USCIRE","(... ) esci"
"107","Indicativo:Presente","io","VEDERE","(adesso) io VEDERE","(io) vedo/eggo"
"107","Indicativo:Presente","tu","VEDERE","(adesso) tu VEDERE","(tu) vedi"
"107","Indicativo:Presente","lui","VEDERE","(adesso) lui VEDERE","(lui) vede"
"107","Indicativo:Presente","noi","VEDERE","(adesso) noi VEDERE","(noi) vediamo"
"107","Indicativo:Presente","voi","VEDERE","(adesso) voi VEDERE","(voi) vedete"
"107","Indicativo:Presente","loro","VEDERE","(adesso) loro VEDERE","(loro) vedono/eggono"
"107","Indicativo:Imperfetto","tu","VEDERE","(ieri) tu VEDERE","(tu) vedevi"
"107","Indicativo:Passato:remoto","io","VEDERE","(molto tempo fa) io VEDERE","(io) vidi"
"107","Indicativo:Passato:remoto","lei","VEDERE","(molto tempo fa) lei VEDERE","(lei) vide"
"107","Indicativo:Futuro:semplice","voi","VEDERE","(domani) voi VEDERE","(voi) vedrete"
"107","Indicativo:Passato:prossimo","tu","VEDERE","(perfetto) tu VEDERE","(tu) hai visto/eduto"
"107","Indicativo:Trapassato:prossimo","tu","VEDERE","(perchè ieri) tu VEDERE","(tu) avevi visto/eduto"
"107","Congiuntivo:Presente","che io","VEDERE","che io VEDERE","(che io) veda/egga"
"107","Congiuntivo:Presente","che tu","VEDERE","che tu VEDERE","(che tu) veda/egga"
"107","Congiuntivo:Passato","che io","VEDERE","(perfetto) che io VEDERE","(che io) abbia visto/eduto"
"107","Congiuntivo:Passato","che voi","VEDERE","(perfetto) che voi VEDERE","(che voi) abbiate visto/eduto"
"107","Condizionale:Presente","io","VEDERE","se (presente) io VEDERE","se (io) vedrei"
"107","Condizionale:Presente","noi","VEDERE","se (presente) noi VEDERE","se (noi) vedremmo"
"107","Condizionale:Passato","noi","VEDERE","se (passato) noi VEDERE","se (noi) avremmo visto/eduto"
"107","Gerundio:Presente","... ","VEDERE","(...ndo) ...  VEDERE","(... ) vedendo"
"107","Gerundio:Passato","avendo","VEDERE","(passato ...ndo) VEDERE","(avendo) visto/eduto"
"107","Participio:Presente","... ","VEDERE","(aggetivo) ...  VEDERE","(... ) vedente"
"107","Imperativo:Presente","... ","VEDERE","(per favore) ...  VEDERE","(... ) vedi/egga"
"108","Indicativo:Presente","io","VENDERE","(adesso) io VENDERE","(io) vendo"
"108","Indicativo:Presente","tu","VENDERE","(adesso) tu VENDERE","(tu) vendi"
"108","Indicativo:Presente","lui","VENDERE","(adesso) lui VENDERE","(lui) vende"
"108","Indicativo:Presente","noi","VENDERE","(adesso) noi VENDERE","(noi) vendiamo"
"108","Indicativo:Presente","voi","VENDERE","(adesso) voi VENDERE","(voi) vendete"
"108","Indicativo:Presente","loro","VENDERE","(adesso) loro VENDERE","(loro) vendono"
"108","Indicativo:Imperfetto","voi","VENDERE","(ieri) voi VENDERE","(voi) vendevate"
"108","Indicativo:Passato:remoto","io","VENDERE","(molto tempo fa) io VENDERE","(io) vendetti"
"108","Indicativo:Passato:remoto","tu","VENDERE","(molto tempo fa) tu VENDERE","(tu) vendesti"
"108","Indicativo:Futuro:semplice","noi","VENDERE","(domani) noi VENDERE","(noi) venderemo"
"108","Indicativo:Passato:prossimo","noi","VENDERE","(perfetto) noi VENDERE","(noi) abbiamo venduto"
"108","Indicativo:Trapassato:prossimo","loro","VENDERE","(perchè ieri) loro VENDERE","(loro) avevano venduto"
"108","Congiuntivo:Presente","che io","VENDERE","che io VENDERE","(che io) venda"
